x;y;Latitude;Longitude;Street
14.10.2012;26,65;;;
15.10.2012;26,69;;;
16.10.2012;26,74;;;
17.10.2012;26,81;;;
18.10.2012;26,87;;;
19.10.2012;26,93;;;
20.10.2012;26,97;;;
21.10.2012;27,01;;;
22.10.2012;27,03;;;
23.10.2012;27,04;;;
24.10.2012;27,04;;;
25.10.2012;27,04;;;
26.10.2012;27,03;;;
27.10.2012;27,02;;;
28.10.2012;27;;;
29.10.2012;27;;;
30.10.2012;26,99;;;
31.10.2012;26,98;;;
01.11.2012;26,98;;;
02.11.2012;26,96;;;
03.11.2012;26,96;;;
04.11.2012;26,95;;;
05.11.2012;26,95;;;
06.11.2012;26,96;;;
07.11.2012;26,99;;;
08.11.2012;27,04;;;
09.11.2012;27,08;;;
10.11.2012;27,14;;;
11.11.2012;27,18;;;
12.11.2012;27,21;;;
13.11.2012;27,24;;;
14.11.2012;27,27;;;
15.11.2012;27,33;;;
16.11.2012;27,4;;;
17.11.2012;27,47;;;
18.11.2012;27,52;;;
19.11.2012;27,56;;;
20.11.2012;27,58;;;
21.11.2012;27,6;;;
22.11.2012;27,6;;;
23.11.2012;27,61;;;
24.11.2012;27,6;;;
25.11.2012;27,59;;;
26.11.2012;27,58;;;
27.11.2012;27,55;;;
28.11.2012;27,53;;;
29.11.2012;27,51;;;
30.11.2012;27,49;;;
01.12.2012;27,47;;;
02.12.2012;27,49;;;
03.12.2012;27,52;;;
04.12.2012;27,56;;;
05.12.2012;27,58;;;
06.12.2012;27,6;;;
07.12.2012;27,62;;;
08.12.2012;27,63;;;
09.12.2012;27,66;;;
10.12.2012;27,69;;;
11.12.2012;27,7;;;
12.12.2012;27,72;;;
13.12.2012;27,73;;;
14.12.2012;27,74;;;
15.12.2012;27,74;;;
16.12.2012;27,73;;;
17.12.2012;27,75;;;
18.12.2012;27,79;;;
19.12.2012;27,9;;;
20.12.2012;28,1;;;
21.12.2012;28,32;;;
22.12.2012;28,51;;;
23.12.2012;28,67;;;
24.12.2012;28,81;;;
25.12.2012;28,97;;;
26.12.2012;29,14;;;
27.12.2012;29,32;;;
28.12.2012;29,44;;;
29.12.2012;29,59;;;
30.12.2012;29,72;;;
31.12.2012;29,84;;;
01.01.2013;29,92;;;
02.01.2013;29,91;;;
03.01.2013;29,89;;;
04.01.2013;29,86;;;
05.01.2013;29,81;;;
06.01.2013;29,77;;;
07.01.2013;29,72;;;
08.01.2013;29,67;;;
09.01.2013;29,62;;;
10.01.2013;29,58;;;
11.01.2013;29,52;;;
12.01.2013;29,47;;;
13.01.2013;29,43;;;
14.01.2013;29,39;;;
15.01.2013;29,36;;;
