x;y;Latitude;Longitude;Street;
09.12.1986;27,4;;;;
10.12.1986;27,37;;;;
11.12.1986;27,35;;;;
12.12.1986;27,34;;;;
13.12.1986;27,31;;;;
14.12.1986;27,29;;;;
15.12.1986;27,26;;;;
16.12.1986;27,24;;;;
17.12.1986;27,23;;;;
18.12.1986;27,23;;;;
19.12.1986;27,26;;;;
20.12.1986;27,32;;;;
21.12.1986;27,46;;;;
22.12.1986;27,69;;;;
23.12.1986;27,91;;;;
24.12.1986;28,02;;;;
25.12.1986;28,05;;;;
26.12.1986;28,05;;;;
27.12.1986;28,01;;;;
28.12.1986;27,97;;;;
29.12.1986;27,93;;;;
30.12.1986;27,94;;;;
31.12.1986;28,05;;;;
01.01.1987;28,26;;;;
02.01.1987;28,45;;;;
03.01.1987;28,62;;;;
04.01.1987;28,84;;;;
05.01.1987;29,05;;;;
06.01.1987;29,19;;;;
07.01.1987;29,28;;;;
08.01.1987;29,28;;;;
09.01.1987;29,3;;;;
10.01.1987;29,28;;;;
11.01.1987;29,2;;;;
12.01.1987;29,12;;;;
13.01.1987;29,02;;;;
14.01.1987;28,92;;;;
15.01.1987;28,81;;;;
16.01.1987;28,69;;;;
17.01.1987;28,59;;;;
18.01.1987;28,52;;;;
19.01.1987;28,45;;;;
20.01.1987;28,38;;;;
21.01.1987;28,32;;;;
22.01.1987;28,27;;;;
23.01.1987;28,22;;;;
24.01.1987;28,17;;;;
25.01.1987;28,13;;;;
26.01.1987;28,09;;;;
27.01.1987;28,06;;;;
28.01.1987;28,02;;;;
29.01.1987;27,96;;;;
30.01.1987;27,92;;;;
31.01.1987;27,86;;;;
01.02.1987;27,82;;;;
02.02.1987;27,77;;;;
03.02.1987;27,74;;;;
04.02.1987;27,7;;;;
05.02.1987;27,66;;;;
06.02.1987;27,64;;;;
07.02.1987;27,61;;;;
08.02.1987;27,6;;;;
09.02.1987;27,63;;;;
10.02.1987;27,7;;;;
11.02.1987;27,77;;;;
12.02.1987;27,86;;;;
13.02.1987;27,98;;;;
14.02.1987;28,1;;;;
15.02.1987;28,18;;;;
16.02.1987;28,23;;;;
17.02.1987;28,26;;;;
18.02.1987;28,28;;;;
19.02.1987;28,27;;;;
20.02.1987;28,26;;;;
21.02.1987;28,22;;;;
22.02.1987;28,18;;;;
23.02.1987;28,13;;;;
24.02.1987;28,1;;;;
25.02.1987;28,06;;;;
26.02.1987;28,02;;;;
27.02.1987;27,99;;;;
28.02.1987;27,97;;;;
01.03.1987;28,02;;;;
02.03.1987;28,25;;;;
03.03.1987;28,48;;;;
04.03.1987;28,74;;;;
05.03.1987;28,97;;;;
06.03.1987;29,16;;;;
07.03.1987;29,27;;;;
08.03.1987;29,32;;;;
09.03.1987;29,3;;;;
10.03.1987;29,22;;;;
11.03.1987;29,14;;;;
12.03.1987;29,06;;;;
13.03.1987;28,97;;;;
14.03.1987;28,88;;;;
15.03.1987;28,8;;;;
16.03.1987;28,74;;;;
17.03.1987;28,67;;;;
18.03.1987;28,62;;;;
19.03.1987;28,56;;;;
20.03.1987;28,52;;;;
21.03.1987;28,5;;;;
22.03.1987;28,48;;;;
23.03.1987;28,47;;;;
24.03.1987;28,47;;;;
25.03.1987;28,54;;;;
26.03.1987;28,65;;;;
27.03.1987;28,81;;;;
28.03.1987;28,97;;;;
29.03.1987;29,04;;;;
30.03.1987;29,1;;;;
31.03.1987;29,15;;;;
01.04.1987;29,19;;;;
02.04.1987;29,21;;;;
03.04.1987;29,19;;;;
04.04.1987;29,14;;;;
05.04.1987;29,08;;;;
06.04.1987;29,02;;;;
07.04.1987;28,94;;;;
08.04.1987;28,88;;;;
09.04.1987;28,83;;;;
10.04.1987;28,8;;;;
11.04.1987;28,75;;;;
12.04.1987;28,74;;;;
13.04.1987;28,72;;;;
14.04.1987;28,75;;;;
15.04.1987;28,81;;;;
16.04.1987;28,85;;;;
17.04.1987;28,84;;;;
18.04.1987;28,82;;;;
19.04.1987;28,78;;;;
20.04.1987;28,75;;;;
21.04.1987;28,7;;;;
22.04.1987;28,64;;;;
23.04.1987;28,61;;;;
24.04.1987;28,6;;;;
25.04.1987;28,6;;;;
26.04.1987;28,6;;;;
27.04.1987;28,58;;;;
28.04.1987;28,55;;;;
29.04.1987;28,53;;;;
30.04.1987;28,52;;;;
01.05.1987;28,5;;;;
02.05.1987;28,47;;;;
03.05.1987;28,43;;;;
04.05.1987;28,41;;;;
05.05.1987;28,39;;;;
06.05.1987;28,38;;;;
07.05.1987;28,41;;;;
08.05.1987;28,47;;;;
09.05.1987;28,53;;;;
10.05.1987;28,58;;;;
11.05.1987;28,6;;;;
12.05.1987;28,64;;;;
13.05.1987;28,59;;;;
14.05.1987;28,59;;;;
15.05.1987;28,61;;;;
16.05.1987;28,61;;;;
17.05.1987;28,63;;;;
18.05.1987;28,67;;;;
19.05.1987;28,68;;;;
20.05.1987;28,69;;;;
21.05.1987;28,7;;;;
22.05.1987;28,7;;;;
23.05.1987;28,7;;;;
24.05.1987;28,71;;;;
25.05.1987;28,72;;;;
26.05.1987;28,73;;;;
27.05.1987;28,74;;;;
28.05.1987;28,7;;;;
29.05.1987;28,66;;;;
30.05.1987;28,63;;;;
31.05.1987;28,61;;;;
01.06.1987;28,59;;;;
02.06.1987;28,57;;;;
03.06.1987;28,56;;;;
