x;y;Latitude;Longitude;Street
07.11.2004;38,58;;;
08.11.2004;38,59;;;
09.11.2004;38,58;;;
10.11.2004;38,61;;;
11.11.2004;38,62;;;
12.11.2004;38,62;;;
13.11.2004;38,61;;;
14.11.2004;38,61;;;
15.11.2004;38,62;;;
16.11.2004;38,62;;;
17.11.2004;38,64;;;
18.11.2004;38,65;;;
19.11.2004;38,8;;;
20.11.2004;38,81;;;
21.11.2004;38,82;;;
22.11.2004;38,85;;;
23.11.2004;38,85;;;
24.11.2004;38,85;;;
25.11.2004;38,87;;;
26.11.2004;38,88;;;
27.11.2004;38,89;;;
28.11.2004;38,91;;;
29.11.2004;38,9;;;
30.11.2004;38,91;;;
01.12.2004;38,93;;;
02.12.2004;38,92;;;
03.12.2004;38,91;;;
04.12.2004;38,89;;;
05.12.2004;38,89;;;
06.12.2004;38,89;;;
07.12.2004;38,89;;;
08.12.2004;38,88;;;
09.12.2004;38,89;;;
10.12.2004;38,89;;;
11.12.2004;38,87;;;
12.12.2004;38,86;;;
13.12.2004;38,86;;;
14.12.2004;38,86;;;
15.12.2004;38,86;;;
16.12.2004;38,87;;;
17.12.2004;38,89;;;
18.12.2004;38,89;;;
19.12.2004;38,91;;;
20.12.2004;38,87;;;
21.12.2004;38,88;;;
22.12.2004;38,89;;;
23.12.2004;38,96;;;
24.12.2004;38,98;;;
25.12.2004;39,01;;;
26.12.2004;39,01;;;
27.12.2004;39;;;
28.12.2004;39,03;;;
29.12.2004;39,01;;;
30.12.2004;39,03;;;
31.12.2004;39,07;;;
01.01.2005;39,09;;;
02.01.2005;39,11;;;
03.01.2005;39,09;;;
04.01.2005;39,1;;;
05.01.2005;39,1;;;
06.01.2005;39,09;;;
07.01.2005;39,09;;;
08.01.2005;39,12;;;
09.01.2005;39,07;;;
10.01.2005;39,07;;;
11.01.2005;39,05;;;
12.01.2005;39,06;;;
13.01.2005;39,04;;;
14.01.2005;39,02;;;
15.01.2005;39,02;;;
16.01.2005;39,02;;;
17.01.2005;39,02;;;
18.01.2005;39,1;;;
19.01.2005;39,18;;;
20.01.2005;39,23;;;
21.01.2005;39,48;;;
22.01.2005;39,45;;;
23.01.2005;39,42;;;
24.01.2005;39,41;;;
25.01.2005;39,37;;;
26.01.2005;39,34;;;
27.01.2005;39,34;;;
28.01.2005;39,35;;;
29.01.2005;39,28;;;
30.01.2005;39,25;;;
31.01.2005;39,25;;;
01.02.2005;39,31;;;
02.02.2005;39,32;;;
03.02.2005;39,33;;;
04.02.2005;39,34;;;
05.02.2005;39,37;;;
06.02.2005;39,34;;;
07.02.2005;39,32;;;
08.02.2005;39,3;;;
09.02.2005;39,27;;;
10.02.2005;39,28;;;
11.02.2005;39,41;;;
12.02.2005;39,58;;;
13.02.2005;39,74;;;
14.02.2005;39,76;;;
15.02.2005;39,78;;;
16.02.2005;39,72;;;
17.02.2005;39,66;;;
18.02.2005;39,62;;;
19.02.2005;39,63;;;
20.02.2005;39,62;;;
21.02.2005;39,62;;;
22.02.2005;39,59;;;
23.02.2005;39,57;;;
24.02.2005;39,53;;;
25.02.2005;39,48;;;
26.02.2005;39,46;;;
27.02.2005;39,42;;;
28.02.2005;39,38;;;
01.03.2005;39,42;;;
02.03.2005;39,42;;;
03.03.2005;39,37;;;
04.03.2005;39,33;;;
05.03.2005;39,36;;;
06.03.2005;39,28;;;
07.03.2005;39,28;;;
08.03.2005;39,27;;;
09.03.2005;39,25;;;
10.03.2005;39,23;;;
11.03.2005;39,3;;;
