x;y;Latitude;Longitude;Street;
25.05.2004;40,56;;;;
26.05.2004;40,55;;;;
27.05.2004;40,53;;;;
28.05.2004;40,52;;;;
29.05.2004;40,52;;;;
30.05.2004;40,51;;;;
31.05.2004;40,52;;;;
01.06.2004;40,52;;;;
02.06.2004;40,5;;;;
03.06.2004;40,48;;;;
04.06.2004;40,49;;;;
05.06.2004;40,49;;;;
06.06.2004;40,47;;;;
07.06.2004;40,46;;;;
08.06.2004;40,46;;;;
09.06.2004;40,45;;;;
10.06.2004;40,45;;;;
11.06.2004;40,45;;;;
12.06.2004;40,44;;;;
13.06.2004;40,47;;;;
14.06.2004;40,47;;;;
15.06.2004;40,49;;;;
16.06.2004;40,47;;;;
17.06.2004;40,49;;;;
18.06.2004;40,47;;;;
19.06.2004;40,47;;;;
20.06.2004;40,46;;;;
21.06.2004;40,44;;;;
22.06.2004;40,43;;;;
23.06.2004;40,46;;;;
24.06.2004;40,44;;;;
25.06.2004;40,42;;;;
26.06.2004;40,41;;;;
27.06.2004;40,41;;;;
28.06.2004;40,4;;;;
29.06.2004;40,4;;;;
30.06.2004;40,4;;;;
01.07.2004;40,39;;;;
02.07.2004;40,39;;;;
03.07.2004;40,38;;;;
04.07.2004;40,38;;;;
05.07.2004;40,38;;;;
06.07.2004;40,37;;;;
07.07.2004;40,38;;;;
08.07.2004;40,39;;;;
09.07.2004;40,38;;;;
10.07.2004;40,38;;;;
11.07.2004;40,39;;;;
12.07.2004;40,38;;;;
13.07.2004;40,37;;;;
14.07.2004;40,36;;;;
15.07.2004;40,37;;;;
16.07.2004;40,37;;;;
17.07.2004;40,37;;;;
18.07.2004;40,38;;;;
19.07.2004;40,39;;;;
20.07.2004;40,41;;;;
21.07.2004;40,41;;;;
22.07.2004;40,39;;;;
23.07.2004;40,39;;;;
24.07.2004;40,38;;;;
25.07.2004;40,38;;;;
26.07.2004;40,38;;;;
27.07.2004;40,39;;;;
28.07.2004;40,39;;;;
29.07.2004;40,39;;;;
30.07.2004;40,38;;;;
31.07.2004;40,35;;;;
01.08.2004;40,35;;;;
02.08.2004;40,35;;;;
03.08.2004;40,35;;;;
04.08.2004;40,34;;;;
05.08.2004;40,34;;;;
06.08.2004;40,33;;;;
07.08.2004;40,32;;;;
08.08.2004;40,34;;;;
09.08.2004;40,33;;;;
10.08.2004;40,32;;;;
11.08.2004;40,33;;;;
12.08.2004;40,38;;;;
13.08.2004;40,39;;;;
14.08.2004;40,39;;;;
15.08.2004;40,38;;;;
16.08.2004;40,4;;;;
17.08.2004;40,39;;;;
18.08.2004;40,38;;;;
19.08.2004;40,38;;;;
20.08.2004;40,38;;;;
21.08.2004;40,37;;;;
22.08.2004;40,35;;;;
23.08.2004;40,35;;;;
24.08.2004;40,35;;;;
25.08.2004;40,34;;;;
26.08.2004;40,34;;;;
27.08.2004;40,34;;;;
28.08.2004;40,34;;;;
29.08.2004;40,36;;;;
30.08.2004;40,36;;;;
31.08.2004;40,34;;;;
01.09.2004;40,33;;;;
02.09.2004;40,32;;;;
03.09.2004;40,31;;;;
04.09.2004;40,3;;;;
05.09.2004;40,29;;;;
06.09.2004;40,29;;;;
07.09.2004;40,28;;;;
08.09.2004;40,27;;;;
09.09.2004;40,27;;;;
10.09.2004;40,28;;;;
11.09.2004;40,29;;;;
12.09.2004;40,32;;;;
13.09.2004;40,33;;;;
14.09.2004;40,33;;;;
15.09.2004;40,31;;;;
16.09.2004;40,29;;;;
17.09.2004;40,28;;;;
18.09.2004;40,29;;;;
19.09.2004;40,28;;;;
20.09.2004;40,28;;;;
21.09.2004;40,27;;;;
22.09.2004;40,27;;;;
23.09.2004;40,32;;;;
24.09.2004;40,35;;;;
25.09.2004;40,36;;;;
26.09.2004;40,36;;;;
27.09.2004;40,37;;;;
28.09.2004;40,37;;;;
29.09.2004;40,37;;;;
30.09.2004;40,36;;;;
01.10.2004;40,36;;;;
