,Datum,Tmit,Sges,Rges
1398,30.10.2015,"9,3",5,0
1399,31.10.2015,9,"8,1",0
1400,01.11.2015,"7,2","4,2",0
1401,02.11.2015,"8,9","8,6",0
1402,03.11.2015,8,"7,5",0
1403,04.11.2015,"11,3","2,1","2,3"
1404,05.11.2015,"13,5","1,6","1,5"
1405,06.11.2015,"15,2","0,2","3,1"
1406,07.11.2015,"17,4",0,0
1407,08.11.2015,"14,3",3,"1,3"
1408,09.11.2015,15,"1,9",0
1409,10.11.2015,"13,8",0,"0,3"
1410,11.11.2015,"12,1",0,0
1411,12.11.2015,"13,1","1,7",0
1412,13.11.2015,"11,9","0,4","0,7"
1413,14.11.2015,"8,7","1,7","2,5"
1414,15.11.2015,"13,4",0,1
1415,16.11.2015,"12,4",0,"8,9"
1416,17.11.2015,"14,3","2,3","1,2"
1417,18.11.2015,"13,5","0,7","0,7"
1418,19.11.2015,"10,9","0,1",11
1419,20.11.2015,"7,9",0,"0,7"
1420,21.11.2015,"4,7","3,9","0,7"
1421,22.11.2015,"2,7","3,8",0
1422,23.11.2015,"2,9","5,6",0
1423,24.11.2015,"2,1",0,"13,2"
1424,25.11.2015,"4,8","0,7","0,8"
1425,26.11.2015,"3,7","6,6",0
1426,27.11.2015,"2,6","5,1","2,6"
1427,28.11.2015,"5,7","4,2","2,2"
1428,29.11.2015,"9,4",0,"7,9"
1429,30.11.2015,"9,3",0,"16,5"
1430,01.12.2015,"9,2",0,"5,7"
1431,02.12.2015,"8,2",0,0
1432,03.12.2015,"8,5","5,7","3,2"
1433,04.12.2015,8,"3,1","1,7"
1434,05.12.2015,"5,8","0,7",0
1435,06.12.2015,"8,8",0,"1,3"
1436,07.12.2015,"10,9","2,5",0
1437,08.12.2015,"10,7","6,7","6,1"
1438,09.12.2015,"7,1","6,3",0
1439,10.12.2015,"4,3","6,8","3,1"
1440,11.12.2015,"5,9",0,7
1441,12.12.2015,"7,4","0,2","1,5"
1442,13.12.2015,"7,8",0,"2,9"
1443,14.12.2015,"7,5","4,4",0
1444,15.12.2015,"7,5",3,"4,2"
1445,16.12.2015,"10,4",0,"5,4"
1446,17.12.2015,"13,4","3,1","0,1"
1447,18.12.2015,"12,1",0,0
1448,19.12.2015,"11,8","3,1",0
1449,20.12.2015,"11,2",0,"0,3"
1450,21.12.2015,"11,2","2,6",2
1451,22.12.2015,"12,3",0,0
1452,23.12.2015,"10,4","3,7","0,2"
1453,24.12.2015,"10,4","1,3","1,2"
1454,25.12.2015,"9,8",0,"4,5"
1455,26.12.2015,"13,2","6,9",0
1456,27.12.2015,"10,5","2,8",0
1457,28.12.2015,"9,2","6,5",0
1458,29.12.2015,"8,6","4,3",0
1459,30.12.2015,"6,4",4,"0,2"
1460,31.12.2015,"6,6","4,1",2
1461,01.01.2016,"5,5","0,6","0,0"
1462,02.01.2016,"4,8",0,"2,7"
1463,03.01.2016,"5,9",0,"8,6"
1464,04.01.2016,"4,9",0,"1,8"
1465,05.01.2016,"6,8","0,8","0,3"
1466,06.01.2016,"6,2","0,1","3,3"
1467,07.01.2016,"5,8","0,3","6,6"
1468,08.01.2016,"4,8",7,"0,0"
1469,09.01.2016,"4,5","5,5","4,5"
1470,10.01.2016,7,"5,1","0,3"
1471,11.01.2016,"5,1",0,"5,3"
1472,12.01.2016,"6,2","1,5","2,3"
1473,13.01.2016,"4,9","0,6","1,5"
1474,14.01.2016,"2,8",0,"4,7"
1475,15.01.2016,"2,6",0,"0,7"
1476,16.01.2016,"1,8","0,7","0,3"
1477,17.01.2016,"-0,2","2,9","0,0"
1478,18.01.2016,"-2,7","7,2","0,0"
1479,19.01.2016,"-3,7","7,7","0,0"
1480,20.01.2016,"-0,4",1,"0,0"
1481,21.01.2016,"1,2","2,7","0,0"
1482,22.01.2016,"-0,3","5,8","4,0"
1483,23.01.2016,"5,4",0,"0,0"
1484,24.01.2016,"5,8",0,"1,4"
1485,25.01.2016,"10,3","6,3","0,0"
1486,26.01.2016,"10,3",0,"0,5"
1487,27.01.2016,"11,2",0,"4,6"
1488,28.01.2016,"6,4","7,2","0,0"
1489,29.01.2016,"7,1","0,1","0,4"
1490,30.01.2016,"7,3",0,"10,2"
1491,31.01.2016,"6,2",0,"5,5"
1492,01.02.2016,"11,3",0,"0,4"
1493,02.02.2016,"8,6",0,"11,1"
1494,03.02.2016,"4,8","2,3","1,4"
1495,04.02.2016,"4,4",0,"3,2"
1496,05.02.2016,7,0,"1,7"
1497,06.02.2016,"9,4","4,5","0,0"
1498,07.02.2016,"9,1","0,5","0,6"
1499,08.02.2016,"8,6","1,6","2,9"
1500,09.02.2016,"6,2",0,"12,8"
1501,10.02.2016,"4,2","0,2","3,3"
1502,11.02.2016,"4,1","3,4","0,0"
1503,12.02.2016,"3,4","2,7","0,0"
1504,13.02.2016,"1,6","1,7","5,3"
1505,14.02.2016,"2,8",0,"2,3"
1506,15.02.2016,"1,1","0,8","0,5"
1507,16.02.2016,"0,5","9,4","0,0"
1508,17.02.2016,"1,3","8,3","0,0"
1509,18.02.2016,"2,5",5,"0,0"
1510,19.02.2016,"1,5","1,5","2,1"
1511,20.02.2016,"7,1",0,"4,7"
1512,21.02.2016,"11,2",0,"0,1"
1513,22.02.2016,"7,4",0,"10,3"
1514,23.02.2016,"3,6","1,6","1,3"
1515,24.02.2016,"2,4","3,9","0,0"
1516,25.02.2016,1,"4,5","0,0"
1517,26.02.2016,2,"1,9","0,0"
1518,27.02.2016,"3,6","9,8","0,0"
1519,28.02.2016,"2,4","5,7","0,0"
1520,29.02.2016,"2,5","9,7","0,0"
1521,01.03.2016,"0,8","3,6","5,7"
1522,02.03.2016,6,"2,4","2,5"
1523,03.03.2016,"3,2","2,3","0,4"
1524,04.03.2016,"1,9",0,"10,5"
1525,05.03.2016,"3,2",0,"1,2"
1526,06.03.2016,2,"1,8","7,7"
1527,07.03.2016,"1,5","3,3","0,5"
1528,08.03.2016,"1,1","1,9",0
1529,09.03.2016,4,"10,3",0
1530,10.03.2016,"3,6","10,2",0
1531,11.03.2016,"4,4","4,8",0
1532,12.03.2016,"3,3","10,4",0
1533,13.03.2016,"4,6",11,0
1534,14.03.2016,"4,1",11,0
1535,15.03.2016,"3,8","1,6",0
1536,16.03.2016,"5,4","7,3",0
1537,17.03.2016,6,"11,2",0
1538,18.03.2016,3,0,0
1539,19.03.2016,"5,5",0,0
1540,20.03.2016,"6,4","0,8","0,3"
1541,21.03.2016,"7,3","0,3","0,2"
1542,22.03.2016,"7,5","1,6","0,5"
1543,23.03.2016,"7,4","1,4","0,1"
1544,24.03.2016,"7,1",0,"1,5"
1545,25.03.2016,"7,3",0,"6,8"
1546,26.03.2016,"10,3","10,5","1,1"
1547,27.03.2016,"10,4","4,3","1,5"
1548,28.03.2016,"9,1","2,2","5,4"
1549,29.03.2016,"7,8","2,8","1,7"
1550,30.03.2016,"9,9","3,7","0,6"
1551,31.03.2016,"7,4",0,"1,8"
1552,01.04.2016,"9,4","10,3",0
1553,02.04.2016,"11,6","7,4",0
1554,03.04.2016,"15,2","3,5","2,6"
1555,04.04.2016,"13,3","4,7","1,3"
1556,05.04.2016,"10,4","0,7","6,9"
1557,06.04.2016,"10,1","4,1","0,6"
1558,07.04.2016,"7,6","6,3",1
1559,08.04.2016,"6,5",3,"0,6"
1560,09.04.2016,"9,7","11,1",0
1561,10.04.2016,"12,6","7,2",0
1562,11.04.2016,"14,6","12,2","0,2"
1563,12.04.2016,"12,5","6,8",2
1564,13.04.2016,"9,3",0,0
1565,14.04.2016,"10,7","10,6",5
1566,15.04.2016,"12,3","5,7",0
1567,16.04.2016,"10,6","2,6","0,6"
1568,17.04.2016,"7,3",4,0
1569,18.04.2016,8,"8,3",0
1570,19.04.2016,"10,3","3,9",0
1571,20.04.2016,"9,2","13,4",0
1572,21.04.2016,"12,4","12,6",0
1573,22.04.2016,"11,4","9,1","0,2"
1574,23.04.2016,"7,1","4,2",0
1575,24.04.2016,"4,4","5,5","0,5"
1576,25.04.2016,"4,5",3,"9,5"
1577,26.04.2016,"3,8","2,9","3,1"
1578,27.04.2016,"4,8","1,9","8,6"
1579,28.04.2016,"5,5",6,"0,9"
1580,29.04.2016,"7,4","2,3","8,6"
1581,30.04.2016,"7,6","0,2","2,6"
1582,01.05.2016,"9,8","9,4","0,0"
1583,02.05.2016,12,"12,2","1,4"
1584,03.05.2016,"11,2","6,2","0,0"
1585,04.05.2016,"10,1",14,"0,0"
1586,05.05.2016,"13,4","14,4","0,0"
1587,06.05.2016,17,"12,8","0,0"
1588,07.05.2016,"18,9","14,1","0,0"
1589,08.05.2016,"20,9","14,7","0,0"
1590,09.05.2016,"21,3","12,4","0,0"
1591,10.05.2016,"19,1","2,8","0,0"
1592,11.05.2016,20,"12,1","0,2"
1593,12.05.2016,"19,6","9,2","0,0"
1594,13.05.2016,"18,3","12,3","0,0"
1595,14.05.2016,"9,6","4,4","0,0"
1596,15.05.2016,"8,9","4,3","0,5"
1597,16.05.2016,"9,8","4,2","0,0"
1598,17.05.2016,13,"3,3","0,0"
1599,18.05.2016,"14,7","2,4","1,3"
1600,19.05.2016,"13,4","6,9","0,0"
1601,20.05.2016,"13,8","1,5","0,0"
1602,21.05.2016,"18,2","9,8","0,0"
1603,22.05.2016,"17,4","1,7","6,1"
1604,23.05.2016,12,0,"6,0"
1605,24.05.2016,"11,3","0,4","0,0"
1606,25.05.2016,"12,7","5,6","0,0"
1607,26.05.2016,"16,4","10,6","0,0"
1608,27.05.2016,"18,4","5,7","23,2"
1609,28.05.2016,"18,3","6,9","0,0"
1610,29.05.2016,"17,9","3,8","12,2"
1611,30.05.2016,"17,2","0,9","9,8"
1612,31.05.2016,"17,5","3,4",2
1613,01.06.2016,"16,5","0,1","4,8"
1614,02.06.2016,"18,9","6,3","3,6"
1615,03.06.2016,"18,9","2,6",21
1616,04.06.2016,"18,6","4,7","0,6"
1617,05.06.2016,"20,1","7,5","0,1"
1618,06.06.2016,"21,1","9,9","0,1"
1619,07.06.2016,"19,6","8,2","1,2"
1620,08.06.2016,"18,8","10,7",0
1621,09.06.2016,"16,4","12,6",0
1622,10.06.2016,"17,1","11,5",0
1623,11.06.2016,"18,2","3,3","0,1"
1624,12.06.2016,"16,2",1,"13,3"
1625,13.06.2016,16,"1,5","2,6"
1626,14.06.2016,"16,2","4,9","0,8"
1627,15.06.2016,"14,1","2,2","23,6"
1628,16.06.2016,"14,4",8,"27,3"
1629,17.06.2016,"14,7","4,3",5
1630,18.06.2016,"14,6","1,4","9,8"
1631,19.06.2016,"14,5","6,8",0
1632,20.06.2016,"15,3","4,7","9,7"
1633,21.06.2016,"17,6","0,5","5,8"
1634,22.06.2016,"20,5","4,6",0
1635,23.06.2016,"24,8","12,1","1,4"
1636,24.06.2016,"21,6","3,1","1,4"
1637,25.06.2016,"15,9","0,6","16,9"
1638,26.06.2016,"14,7","6,8","1,8"
1639,27.06.2016,"14,8","3,5","5,1"
1640,28.06.2016,"17,7","7,5","7,2"
1641,29.06.2016,"17,3","7,6",1
1642,30.06.2016,"17,8","0,3","1,3"
1643,01.07.2016,19,"1,2","3,8"
1644,02.07.2016,"15,1","7,8","0,5"
1645,03.07.2016,"14,9","5,4","3,5"
1646,04.07.2016,"17,2","9,3","0,1"
1647,05.07.2016,"17,2","2,6","0,6"
1648,06.07.2016,"16,2","9,3",0
1649,07.07.2016,"17,1","8,5",0
1650,08.07.2016,"19,8",6,0
1651,09.07.2016,"20,2",7,0
1652,10.07.2016,"23,9","10,6",0
1653,11.07.2016,"20,1","5,7",0
1654,12.07.2016,"18,3","7,8",0
1655,13.07.2016,"15,1",4,"0,7"
1656,14.07.2016,"15,3","8,6",0
1657,15.07.2016,"16,4","9,8",0
1658,16.07.2016,"18,4","0,1",0
1659,17.07.2016,"20,7","4,5","3,5"
1660,18.07.2016,"21,4","12,2",0
1661,19.07.2016,"23,6","14,9",0
1662,20.07.2016,"25,7","11,9","0,1"
1663,21.07.2016,"23,8","9,1",0
1664,22.07.2016,23,7,0
1665,23.07.2016,"21,7","0,5",0
1666,24.07.2016,"21,5","9,4",0
1667,25.07.2016,"22,1","5,3",0
1668,26.07.2016,"19,6","2,9",0
1669,27.07.2016,"19,5","7,7","1,3"
1670,28.07.2016,"19,1","2,7","6,2"
1671,29.07.2016,19,"2,5","0,5"
1672,30.07.2016,"19,1","5,1",0
1673,31.07.2016,"17,1","2,8","5,5"
1674,01.08.2016,"16,7","6,6","2,2"
1675,02.08.2016,"15,9",0,"9,1"
1676,03.08.2016,"18,4",0,"6,6"
1677,04.08.2016,"17,3","0,5",0
1678,05.08.2016,"16,3","2,8","5,4"
1679,06.08.2016,"17,5","7,5",0
1680,07.08.2016,"19,5","11,6",0
1681,08.08.2016,"18,2","4,6","1,4"
1682,09.08.2016,"14,5","6,4","1,1"
1683,10.08.2016,"12,7","7,1",5
1684,11.08.2016,12,"1,4","10,8"
1685,12.08.2016,"17,6","1,3",0
1686,13.08.2016,18,"12,4",0
1687,14.08.2016,"18,2","8,5",0
1688,15.08.2016,"18,3","11,8",0
1689,16.08.2016,"18,3","13,6",0
1690,17.08.2016,"18,9","13,6",0
1691,18.08.2016,19,"11,8",0
1692,19.08.2016,"19,5","8,3","0,6"
1693,20.08.2016,"19,1","4,8","2,8"
1694,21.08.2016,"16,2","1,7","2,6"
1695,22.08.2016,"16,6","2,7","2,4"
1696,23.08.2016,20,"13,4",0
1697,24.08.2016,"23,6","13,4",0
1698,25.08.2016,"24,9","13,3",0
1699,26.08.2016,"25,5","12,2",0
1700,27.08.2016,"25,1","9,8","0,8"
1701,28.08.2016,"23,8","10,6",0
1702,29.08.2016,"18,7","2,7",0
1703,30.08.2016,"17,9","12,2",0
1704,31.08.2016,"18,6","12,5",0
1705,01.09.2016,"18,6",8,0
1706,02.09.2016,"18,8","9,7","0,2"
1707,03.09.2016,"18,9","7,8","0,4"
1708,04.09.2016,"18,6","2,6","6,3"
1709,05.09.2016,"17,4","4,7",0
1710,06.09.2016,"18,5","11,9",0
1711,07.09.2016,"19,6","12,3",0
1712,08.09.2016,"21,8","11,8",0
1713,09.09.2016,"17,8","7,5",0
1714,10.09.2016,"18,5","11,6",0
1715,11.09.2016,"18,8",8,0
1716,12.09.2016,"21,6",11,0
1717,13.09.2016,"23,8","11,7",0
1718,14.09.2016,"23,6","11,5",0
1719,15.09.2016,"22,8","10,4","4,4"
1720,16.09.2016,"17,8","4,7",0
1721,17.09.2016,"17,1","4,1","1,4"
1722,18.09.2016,17,"2,2",0
1723,19.09.2016,"15,2","0,4",0
1724,20.09.2016,"14,6",0,0
1725,21.09.2016,"15,5","10,1",0
1726,22.09.2016,14,"8,2",0
1727,23.09.2016,"14,7","5,8",0
1728,24.09.2016,"16,7","10,8",0
1729,25.09.2016,"18,2","9,9","0,1"
1730,26.09.2016,"15,3","8,9",0
1731,27.09.2016,"14,5","9,9",0
1732,28.09.2016,"17,2","4,8",0
1733,29.09.2016,18,"6,5","0,6"
1734,30.09.2016,"14,8","4,1","0,7"
1735,01.10.2016,14,"2,8",0
1736,02.10.2016,"12,4","0,8","0,8"
1737,03.10.2016,"13,6","3,8","2,1"
1738,04.10.2016,"12,6","5,6",0
1739,05.10.2016,"10,1","10,4",0
1740,06.10.2016,"8,8","0,8",0
1741,07.10.2016,"11,5","0,2","0,2"
1742,08.10.2016,"10,1","6,6",0
1743,09.10.2016,"8,5","5,1",0
1744,10.10.2016,"8,2","3,2","1,6"
1745,11.10.2016,"7,6","5,5","3,7"
1746,12.10.2016,"8,7",0,0
1747,13.10.2016,"8,9","4,6",0
1748,14.10.2016,"10,1",1,"1,5"
1749,15.10.2016,"11,3","3,6","0,6"
1750,16.10.2016,"12,3","9,4",0
1751,17.10.2016,"12,1","0,7",0
1752,18.10.2016,"10,5",4,"5,8"
1753,19.10.2016,"8,5","0,2","11,1"
1754,20.10.2016,"7,6",0,"3,1"
1755,21.10.2016,"7,4","0,2",4
1756,22.10.2016,"7,7","3,1",0
1757,23.10.2016,"4,6","2,6","0,2"
1758,24.10.2016,"9,3",0,"6,3"
1759,25.10.2016,"9,4",0,0
1760,26.10.2016,"9,5",2,0
1761,27.10.2016,"10,1",0,0
1762,28.10.2016,"12,2",0,0
1763,29.10.2016,"11,1","6,9",0
1764,30.10.2016,9,"7,8",0
1765,31.10.2016,"9,5","8,4",0
1766,01.11.2016,"9,3","6,5","0,2"
1767,02.11.2016,"8,1","2,9","0,8"
1768,03.11.2016,"6,8","0,1",0
1769,04.11.2016,"6,9","1,4","1,9"
1770,05.11.2016,"7,7","0,7",0
1771,06.11.2016,"5,9","2,3","1,2"
1772,07.11.2016,"4,9",0,"2,2"
1773,08.11.2016,"2,6","0,9","0,4"
1774,09.11.2016,"2,8",0,10
1775,10.11.2016,"4,7",0,"6,2"
1776,11.11.2016,-,-,-
1777,12.11.2016,"2,5","5,8",0
1778,13.11.2016,"3,4",1,0
1779,14.11.2016,"2,2","2,9","0,9"
1780,15.11.2016,"5,7",0,-
1781,16.11.2016,"11,3",0,9
1782,17.11.2016,11,"0,4","6,8"
1783,18.11.2016,"7,9","2,7",2
1784,19.11.2016,"6,1","0,3",0
1785,20.11.2016,10,"1,8","1,1"
1786,21.11.2016,"12,7",0,"5,6"
1787,22.11.2016,"11,7","1,1","0,1"
1788,23.11.2016,"9,7",0,"0,2"
1789,24.11.2016,"8,7","2,7","0,2"
1790,25.11.2016,"5,4","7,4",0
1791,26.11.2016,"6,1",0,"0,2"
1792,27.11.2016,"4,3","0,5",0
1793,28.11.2016,"0,9","7,3",0
1794,29.11.2016,"-1,7","7,5",0
1795,30.11.2016,"-0,2","5,8",0
1796,01.12.2016,"4,7",0,0
1797,02.12.2016,"5,5",0,"0,7"
1798,03.12.2016,"-1,5","0,1",0
1799,04.12.2016,"-0,9","7,3",0
1800,05.12.2016,"0,7","7,2",0
1801,06.12.2016,"0,2","6,8",0
1802,07.12.2016,"2,8","0,7",0
1803,08.12.2016,5,"2,9","0,2"
1804,09.12.2016,"8,1",0,0
1805,10.12.2016,"7,3","2,9","1,1"
1806,11.12.2016,"8,5","0,1","0,7"
1807,12.12.2016,7,0,0
1808,13.12.2016,"5,7",0,"2,5"
1809,14.12.2016,"7,2","0,5",0
1810,15.12.2016,"7,4",0,0
1811,16.12.2016,"4,6","5,9",0
1812,17.12.2016,"4,4","1,5","0,1"
1813,18.12.2016,"5,9",0,0
1814,19.12.2016,"4,4","6,8",0
1815,20.12.2016,"1,6","6,5",0
1816,21.12.2016,"2,2",5,"7,3"
1817,22.12.2016,"4,4",0,"4,3"
1818,23.12.2016,"4,6","1,1","0,6"
1819,24.12.2016,"7,3","0,7","0,6"
1820,25.12.2016,"8,8",0,"0,3"
1821,26.12.2016,"7,6",2,"2,4"
1822,27.12.2016,"4,9","5,8","0,1"
1823,28.12.2016,"4,1","0,1",0
1824,29.12.2016,"1,6","7,1",0
1825,30.12.2016,"-0,2","7,2",0
1826,31.12.2016,"-1,7","3,7",0
1827,01.01.2017,"-1,2","4,5","3,3"
1828,02.01.2017,"1,1","3,1","0,0"
1829,03.01.2017,"1,7","0,7","1,2"
1830,04.01.2017,"3,9","2,4","1,2"
1831,05.01.2017,"-0,1","6,5","0,0"
1832,06.01.2017,"-4,3","7,2","0,0"
1833,07.01.2017,"-2,6",0,"2,3"
1834,08.01.2017,"1,9",0,"0,0"
1835,09.01.2017,"2,7","0,1","7,2"
1836,10.01.2017,"2,9",0,"0,9"
1837,11.01.2017,5,0,"2,2"
1838,12.01.2017,"4,7","2,3","9,9"
1839,13.01.2017,"2,1","1,2","2,3"
1840,14.01.2017,"2,1","2,4","2,3"
1841,15.01.2017,"0,6","1,5","0,1"
1842,16.01.2017,"-0,3","2,3","0,0"
1843,17.01.2017,"-2,4","7,5","0,0"
1844,18.01.2017,"-3,1","6,8","0,0"
1845,19.01.2017,"-2,7","7,8","0,0"
1846,20.01.2017,"-2,4","7,1","0,0"
1847,21.01.2017,-1,"7,8","0,0"
1848,22.01.2017,"-2,8","7,4","0,0"
1849,23.01.2017,"-3,3",0,"1,3"
1850,24.01.2017,"-0,2",0,"0,0"
1851,25.01.2017,"-0,8",3,"0,1"
1852,26.01.2017,-1,"7,7","0,0"
1853,27.01.2017,"1,8","5,6","0,0"
1854,28.01.2017,"4,3","3,3","1,9"
1855,29.01.2017,"4,6","1,8","3,6"
1856,30.01.2017,5,0,"2,9"
1857,31.01.2017,"2,6",0,"0,0"
1858,01.02.2017,"3,5",3,"0,7"
1859,02.02.2017,"7,3","4,7","1,7"
1860,03.02.2017,"8,2","0,5","1,7"
1861,04.02.2017,"5,9",0,"5,2"
1862,05.02.2017,"5,2","4,4",0
1863,06.02.2017,"3,6","2,8",0
1864,07.02.2017,"4,5",0,"1,9"
1865,08.02.2017,"3,5",0,0
1866,09.02.2017,"1,8","3,8",0
1867,10.02.2017,"0,7",0,"3,2"
1868,11.02.2017,"1,6","0,3","6,1"
1869,12.02.2017,"4,1","5,2",0
1870,13.02.2017,"3,4","8,4",0
1871,14.02.2017,"4,2","9,2",0
1872,15.02.2017,"7,3","8,6",0
1873,16.02.2017,"8,2","5,9",0
1874,17.02.2017,"6,5",0,"0,9"
1875,18.02.2017,"5,9","0,1",0
1876,19.02.2017,"4,6","1,1","0,6"
1877,20.02.2017,"8,5",0,"5,3"
1878,21.02.2017,"10,4","3,7","0,2"
1879,22.02.2017,10,0,"9,8"
1880,23.02.2017,9,"1,2","4,5"
1881,24.02.2017,"4,8","5,9",0
1882,25.02.2017,"4,8","5,1",0
1883,26.02.2017,"9,2","0,8",0
1884,27.02.2017,"10,4","0,1","6,3"
1885,28.02.2017,"5,6","1,5","6,8"
1886,01.03.2017,"5,7","2,3",8
1887,02.03.2017,"7,3","0,9",0
1888,03.03.2017,"7,2","2,7",0
1889,04.03.2017,"10,9","0,9","6,7"
1890,05.03.2017,"7,6","4,6","8,5"
1891,06.03.2017,6,"0,2","2,8"
1892,07.03.2017,"6,1","0,8",0
1893,08.03.2017,"5,4",0,"20,4"
1894,09.03.2017,8,"1,9","1,7"
1895,10.03.2017,7,"8,4",0
1896,11.03.2017,"8,9","9,1",0
1897,12.03.2017,"9,9","8,8",0
1898,13.03.2017,"9,1",9,0
1899,14.03.2017,"9,7","6,1",0
1900,15.03.2017,"10,2","6,3",0
1901,16.03.2017,"8,9","10,7",0
1902,17.03.2017,9,"2,2","2,6"
1903,18.03.2017,"9,2",0,"15,6"
1904,19.03.2017,"11,2","0,2","0,1"
1905,20.03.2017,11,0,"0,3"
1906,21.03.2017,"8,4","0,4","2,4"
1907,22.03.2017,"6,4","7,8",0
1908,23.03.2017,"9,5","10,4",0
1909,24.03.2017,"9,8","10,4",0
1910,25.03.2017,"10,2","11,2",0
1911,26.03.2017,"9,6","11,4",0
1912,27.03.2017,"10,8","11,9",0
1913,28.03.2017,"12,9","11,7",0
1914,29.03.2017,"12,4","2,6",0
1915,30.03.2017,"16,2","9,5",0
1916,31.03.2017,17,"8,7",0
1917,01.04.2017,"12,7",5,"0,8"
1918,02.04.2017,"12,3","9,3",0
1919,03.04.2017,"10,1","7,2",0
1920,04.04.2017,"9,5","9,2",0
1921,05.04.2017,"8,2","2,3",0
1922,06.04.2017,"8,2","2,2",0
1923,07.04.2017,"9,8","0,1",0
1924,08.04.2017,"11,5","5,3",0
1925,09.04.2017,"12,1","11,9",0
1926,10.04.2017,"10,1","2,5",0
1927,11.04.2017,9,"3,9",0
1928,12.04.2017,"10,1","1,5","0,1"
1929,13.04.2017,10,"1,6",0
1930,14.04.2017,"7,4","0,2","0,1"
1931,15.04.2017,"8,7","1,2","0,8"
1932,16.04.2017,"7,6","2,6","12,5"
1933,17.04.2017,"6,5","4,9","1,5"
1934,18.04.2017,"5,8","7,5",0
1935,19.04.2017,"4,6","8,3",0
1936,20.04.2017,"5,1","13,2",0
1937,21.04.2017,"8,8","0,2",1
1938,22.04.2017,"8,5","2,1",0
1939,23.04.2017,"6,8","4,3",0
1940,24.04.2017,"9,2",8,"0,9"
1941,25.04.2017,"7,2","4,6",0
1942,26.04.2017,"5,5","8,5",0
1943,27.04.2017,"6,8","8,4",0
1944,28.04.2017,"6,9","1,2","0,2"
1945,29.04.2017,8,"8,9",0
1946,30.04.2017,"12,3","13,5","0,1"
1947,01.05.2017,"10,2",0,"7,2"
1948,02.05.2017,"9,1","0,2","9,5"
1949,03.05.2017,"10,9","4,2","12,2"
1950,04.05.2017,"10,8",2,"0,6"
1951,05.05.2017,"9,4","1,2",0
1952,06.05.2017,"13,8","12,5",0
1953,07.05.2017,"12,9","7,1",0
1954,08.05.2017,"9,1","0,7","0,1"
1955,09.05.2017,"8,7","11,1",0
1956,10.05.2017,"10,4","14,3",0
1957,11.05.2017,"15,7","9,3","1,7"
1958,12.05.2017,"16,8","7,2","6,3"
1959,13.05.2017,"17,1","8,3",0
1960,14.05.2017,"15,8","5,6",0
1961,15.05.2017,"16,4","12,3",0
1962,16.05.2017,"20,4","9,2",0
1963,17.05.2017,"23,5","12,7","0,2"
1964,18.05.2017,"17,4","0,9","8,8"
1965,19.05.2017,"13,2",0,"2,9"
1966,20.05.2017,"12,6","8,8","0,1"
1967,21.05.2017,"14,7","14,5",0
1968,22.05.2017,"17,8","13,4",0
1969,23.05.2017,"18,9","11,5",0
1970,24.05.2017,"17,3",3,0
1971,25.05.2017,"17,2","12,5",0
1972,26.05.2017,"20,4","15,3",0
1973,27.05.2017,"24,2","15,3",0
1974,28.05.2017,"22,3","8,2",2
1975,29.05.2017,"25,4","11,9","1,2"
1976,30.05.2017,"21,6","5,4",0
1977,31.05.2017,"18,7","9,1",0
1978,01.06.2017,"19,6","13,6",0
1979,02.06.2017,"21,6",10,"2,5"
1980,03.06.2017,"20,5",7,"5,2"
1981,04.06.2017,"16,9","5,6","0,1"
1982,05.06.2017,17,"11,4",0
1983,06.06.2017,"15,6","5,4","2,8"
1984,07.06.2017,"14,6","5,1","0,1"
1985,08.06.2017,"18,4","9,4",0
1986,09.06.2017,"17,4","4,3","5,9"
1987,10.06.2017,"17,6","15,3",0
1988,11.06.2017,"22,2","7,9","0,2"
1989,12.06.2017,"17,6","5,7",0
1990,13.06.2017,"16,8","5,3",0
1991,14.06.2017,19,"15,2",0
1992,15.06.2017,"21,6","8,6",1
1993,16.06.2017,"17,3","4,9",0
1994,17.06.2017,"17,6","0,3",0
1995,18.06.2017,22,"12,2",0
1996,19.06.2017,"23,8","15,3",0
1997,20.06.2017,"24,6","12,3",0
1998,21.06.2017,24,"14,4",0
1999,22.06.2017,"26,3","12,3",0
2000,23.06.2017,"21,7","7,6",0
2001,24.06.2017,"18,1","0,9","0,5"
2002,25.06.2017,"19,5","2,5",0
2003,26.06.2017,"19,6","9,4",0
2004,27.06.2017,"19,1",0,"3,2"
2005,28.06.2017,"19,5","3,8","9,6"
2006,29.06.2017,"18,7","1,7",0
2007,30.06.2017,"18,4","3,6","1,5"
2008,01.07.2017,"15,9","0,4",3
2009,02.07.2017,"16,6","3,8","3,7"
2010,03.07.2017,"17,5","10,9",0
2011,04.07.2017,"19,4","8,4",0
2012,05.07.2017,"21,8",13,0
2013,06.07.2017,"21,6","8,1","1,3"
2014,07.07.2017,"23,5","11,6",0
2015,08.07.2017,"22,4","7,7",0
2016,09.07.2017,"21,9","9,7","0,2"
2017,10.07.2017,"21,4","4,2",0
2018,11.07.2017,"18,9","3,7","7,5"
2019,12.07.2017,16,"1,3","15,6"
2020,13.07.2017,"15,4","11,6",0
2021,14.07.2017,"15,9","4,6","1,7"
2022,15.07.2017,"17,1",6,"0,2"
2023,16.07.2017,"19,2","0,8","2,5"
2024,17.07.2017,"19,8","8,3","0,7"
2025,18.07.2017,"21,9","15,1",0
