,Datum,Tmit,Sges,Rges
2594,14.11.2019,"5,8","0,7",0
2595,15.11.2019,"4,7","0,9",0
2596,16.11.2019,"5,1","5,7",0
2597,17.11.2019,"3,6",0,"12,3"
2598,18.11.2019,"5,5",0,"30,5"
2599,19.11.2019,"4,8","0,4","8,9"
2600,20.11.2019,"2,8","4,9",0
2601,21.11.2019,"2,8",2,"1,8"
2602,22.11.2019,6,"4,6","0,2"
2603,23.11.2019,"5,8","1,8",0
2604,24.11.2019,"6,1","5,5",0
2605,25.11.2019,"7,1",0,"0,2"
2606,26.11.2019,"9,4","0,2","1,2"
2607,27.11.2019,"10,8",0,3
2608,28.11.2019,10,0,"6,1"
2609,29.11.2019,"6,6","3,4",0
2610,30.11.2019,"2,2","6,6",0
2611,01.12.2019,"2,6","0,3",0
2612,02.12.2019,"3,3","0,1","2,2"
2613,03.12.2019,"5,3","0,3",0
2614,04.12.2019,"3,4","7,4","0,2"
2615,05.12.2019,"2,4","4,8",0
2616,06.12.2019,"4,1",0,"12,7"
2617,07.12.2019,9,0,"0,1"
2618,08.12.2019,"9,6",0,"3,6"
2619,09.12.2019,"6,9","0,1","6,8"
2620,10.12.2019,"4,6","4,5","1,9"
2621,11.12.2019,"4,4",0,"8,1"
2622,12.12.2019,"4,9",3,0
2623,13.12.2019,"4,5",0,"10,2"
2624,14.12.2019,"5,8","0,5","9,3"
2625,15.12.2019,"7,5","4,5","2,2"
2626,16.12.2019,"8,3",0,"0,3"
2627,17.12.2019,"12,7","0,5","4,7"
2628,18.12.2019,"8,5","6,6",0
2629,19.12.2019,"11,2","6,8",0
2630,20.12.2019,"10,5",0,"1,1"
2631,21.12.2019,"8,3","3,5","1,8"
2632,22.12.2019,"8,1","0,1","5,2"
2633,23.12.2019,"8,1","0,3","0,9"
2634,24.12.2019,"8,1",0,"10,2"
2635,25.12.2019,"7,7",0,"0,6"
2636,26.12.2019,"6,3","0,2","0,2"
2637,27.12.2019,"4,7","1,6",0
2638,28.12.2019,"1,8","3,9",0
2639,29.12.2019,"2,4","0,3",0
2640,30.12.2019,"4,6","6,7",0
2641,31.12.2019,"3,4",0,0
2642,01.01.2020,"1,5","4,9","0,0"
2643,02.01.2020,"2,6","0,3","0,0"
2644,03.01.2020,"7,7","0,0","1,8"
2645,04.01.2020,"5,6","0,0","1,2"
2646,05.01.2020,"6,8","0,0","0,0"
2647,06.01.2020,"5,9","4,9","1,2"
2648,07.01.2020,"7,0","1,1","0,0"
2649,08.01.2020,"9,1","0,0","4,8"
2650,09.01.2020,"11,2","0,0","7,6"
2651,10.01.2020,"7,8","0,0","4,4"
2652,11.01.2020,"5,2","1,1","0,0"
2653,12.01.2020,"6,0","0,0","0,9"
2654,13.01.2020,"7,5","1,6","0,3"
2655,14.01.2020,"10,1","0,0","1,2"
2656,15.01.2020,"11,3","2,0","1,5"
2657,16.01.2020,"8,4","7,9","0,0"
2658,17.01.2020,"8,7","0,0","1,7"
2659,18.01.2020,"5,1","1,2","0,8"
2660,19.01.2020,"3,4","1,1","0,5"
2661,20.01.2020,"3,1","0,0","0,0"
2662,21.01.2020,"1,2","8,0","0,0"
2663,22.01.2020,"0,1","0,0","0,0"
2664,23.01.2020,"3,0","0,0","0,0"
2665,24.01.2020,"1,1","0,0","0,0"
2666,25.01.2020,"2,2","0,0","0,0"
2667,26.01.2020,"5,1","5,0","2,6"
2668,27.01.2020,"7,4","0,0","3,5"
2669,28.01.2020,"5,6","1,5","3,0"
2670,29.01.2020,"5,1","1,3","0,6"
2671,30.01.2020,"8,4","2,7","2,0"
2672,31.01.2020,"12,1","0,7","2,1"
2673,01.02.2020,"11,2","0,1","18,2"
2674,02.02.2020,"9,7","0,0","4,5"
2675,03.02.2020,"10,0","1,5","9,8"
2676,04.02.2020,"4,8","1,2","1,2"
2677,05.02.2020,"4,8","6,4","0,0"
2678,06.02.2020,"4,8","0,0","0,0"
2679,07.02.2020,"4,4","8,9","0,0"
2680,08.02.2020,"6,7","1,7","0,0"
2681,09.02.2020,"10,8","2,1","5,0"
2682,10.02.2020,"8,6","1,1","4,6"
2683,11.02.2020,"5,5","2,9","0,1"
2684,12.02.2020,"5,4","4,4","0,0"
2685,13.02.2020,"5,1","0,0","10,3"
2686,14.02.2020,"7,1","0,0","0,0"
2687,15.02.2020,"9,3","6,2","1,8"
2688,16.02.2020,"13,8","0,0","8,1"
2689,17.02.2020,"8,9","3,9","0,9"
2690,18.02.2020,"7,5","1,9","4,3"
2691,19.02.2020,"6,1","2,9","0,8"
2692,20.02.2020,"7,9","0,7","4,3"
2693,21.02.2020,"6,5","3,5","0,0"
2694,22.02.2020,"8,6","0,4","8,4"
2695,23.02.2020,"9,6","0,0","12,1"
2696,24.02.2020,"7,6","0,0","2,0"
2697,25.02.2020,"7,7","4,2","12,5"
2698,26.02.2020,"3,1","0,2","5,2"
2699,27.02.2020,"2,7","0,0","12,8"
2700,28.02.2020,"4,2","5,1","4,7"
2701,29.02.2020,"8,6","2,9","2,1"
2702,01.03.2020,"7,3","1,6","7,7"
2703,02.03.2020,"6,5","0,8","6,5"
2704,03.03.2020,"5,5","7,5","0,0"
2705,04.03.2020,"6,6","6,4","0,8"
2706,05.03.2020,"6,1","0,0","13,8"
2707,06.03.2020,"5,4","0,1","0,9"
2708,07.03.2020,"6,9","5,1","0,0"
2709,08.03.2020,"8,9","1,9","4,7"
2710,09.03.2020,"8,2","2,2","6,3"
2711,10.03.2020,"10,1","0,0","11,3"
2712,11.03.2020,"11,9","0,4","6,1"
2713,12.03.2020,"10,4","6,8","0,2"
2714,13.03.2020,"7,5","2,0","0,9"
2715,14.03.2020,"7,9","7,3","0,0"
2716,15.03.2020,"10,8","4,7","0,0"
2717,16.03.2020,"11,1","10,7","0,0"
2718,17.03.2020,"11,2","10,6","0,0"
2719,18.03.2020,"11,2","11,0","0,0"
2720,19.03.2020,"11,7","4,0","0,0"
2721,20.03.2020,"8,3","0,0","1,9"
2722,21.03.2020,"6,2","11,4","0,0"
2723,22.03.2020,"5,6","12,1","0,0"
2724,23.03.2020,"5,4","12,0","0,0"
2725,24.03.2020,"6,0","12,1","0,0"
2726,25.03.2020,"7,2","12,0","0,0"
2727,26.03.2020,"6,9","11,9","0,0"
2728,27.03.2020,"10,3","11,3","0,0"
2729,28.03.2020,"9,9","11,7","0,0"
2730,29.03.2020,"3,6","2,2","1,0"
2731,30.03.2020,"3,6","6,9","0,6"
2732,31.03.2020,"5,3","12,1","0,0"
2733,01.04.2020,"5,5","12,5","0,0"
2734,02.04.2020,"6,5","4,5","0,1"
2735,03.04.2020,"8,6","2,3","0,0"
2736,04.04.2020,"8,3","12,7","0,0"
2737,05.04.2020,"13,5","12,7","0,0"
2738,06.04.2020,"16,5","12,6","0,0"
2739,07.04.2020,"15,6","10,3","0,0"
2740,08.04.2020,"17,5","12,3","0,0"
2741,09.04.2020,"16,2","12,4","0,0"
2742,10.04.2020,"14,6","12,8","0,0"
2743,11.04.2020,"14,7","12,7","0,0"
2744,12.04.2020,"16,6","10,4","0,0"
2745,13.04.2020,"9,4","7,3","0,0"
2746,14.04.2020,"7,0","3,5","0,0"
2747,15.04.2020,"10,4","11,3","0,0"
2748,16.04.2020,"15,6","12,1","0,0"
2749,17.04.2020,"14,7","12,7","0,0"
2750,18.04.2020,"14,1","4,5","0,6"
2751,19.04.2020,"13,9","5,4","0,0"
2752,20.04.2020,"13,6","13,6","0,0"
2753,21.04.2020,"14,5","13,6","0,0"
2754,22.04.2020,"15,6","13,8","0,0"
2755,23.04.2020,"15,7","13,4","0,0"
2756,24.04.2020,"15,1","12,7","0,0"
2757,25.04.2020,"11,1","8,5","0,0"
2758,26.04.2020,"12,8","13,7","0,0"
2759,27.04.2020,"14,9","13,1","0,0"
2760,28.04.2020,"14,0","1,7","4,0"
2761,29.04.2020,"14,2","3,0","2,2"
2762,30.04.2020,"11,6","5,6","4,2"
2763,01.05.2020,"10,9","5,0","2,2"
2764,02.05.2020,"10,3","4,9","2,4"
2765,03.05.2020,"12,0","6,0","0,6"
2766,04.05.2020,"12,6","6,1","0,0"
2767,05.05.2020,"10,5","14,5","0,0"
2768,06.05.2020,"12,5","14,7","0,0"
2769,07.05.2020,"14,4","12,8","0,0"
2770,08.05.2020,"16,3","10,3","0,0"
2771,09.05.2020,"18,6","12,3","0,0"
2772,10.05.2020,"15,8","1,8","0,7"
2773,11.05.2020,"9,2","6,5","0,0"
2774,12.05.2020,"8,3","7,2","0,0"
2775,13.05.2020,"9,3","5,7","0,0"
2776,14.05.2020,"10,0","14,1","0,0"
2777,15.05.2020,"10,9","11,9","0,0"
2778,16.05.2020,"12,3","9,2","0,0"
2779,17.05.2020,"12,9","11,0","0,0"
2780,18.05.2020,"16,9","12,8","0,0"
2781,19.05.2020,"17,7","10,3","0,0"
2782,20.05.2020,"17,2","4,8","0,0"
2783,21.05.2020,"19,6","15,1","0,0"
2784,22.05.2020,"20,2","0,6","0,1"
2785,23.05.2020,"16,5","5,0","0,0"
2786,24.05.2020,"13,8","2,9","1,6"
2787,25.05.2020,"15,9","4,8","0,0"
2788,26.05.2020,"16,5","15,2","0,0"
2789,27.05.2020,"18,5","13,9","0,0"
2790,28.05.2020,"16,4","15,2","0,0"
2791,29.05.2020,"17,3","15,4","0,0"
2792,30.05.2020,"18,4","15,5","0,0"
2793,31.05.2020,"17,3","13,3","0,0"
2794,01.06.2020,"20,3","14,0","0,0"
2795,02.06.2020,"22,3","14,3","0,0"
2796,03.06.2020,"20,8","9,4","0,0"
2797,04.06.2020,"13,9","0,0","3,3"
2798,05.06.2020,"10,7","2,9","12,3"
2799,06.06.2020,"13,3","6,0","2,6"
2800,07.06.2020,"14,4","2,4","0,0"
2801,08.06.2020,"14,9","1,9","0,1"
2802,09.06.2020,"15,1","2,9","1,9"
2803,10.06.2020,"15,7","0,0","0,3"
2804,11.06.2020,"16,6","1,1","3,5"
2805,12.06.2020,"21,4","14,1","0,5"
2806,13.06.2020,"21,4","8,2","0,0"
2807,14.06.2020,"19,5","0,0","0,1"
2808,15.06.2020,"19,8","0,2","0,7"
2809,16.06.2020,"18,9","1,2","0,0"
2810,17.06.2020,"19,1","4,4","10,1"
2811,18.06.2020,"18,7","2,5","0,6"
2812,19.06.2020,"19,6","13,7","0,0"
2813,20.06.2020,"19,1","9,6","0,0"
2814,21.06.2020,"20,7","8,4","3,5"
2815,22.06.2020,"18,4","6,9","0,0"
2816,23.06.2020,"21,6","15,4","0,0"
2817,24.06.2020,"23,8","15,7","0,0"
2818,25.06.2020,"24,0","10,8","0,0"
2819,26.06.2020,"25,1","12,9","0,0"
2820,27.06.2020,"23,9","5,0","0,9"
2821,28.06.2020,"19,8","3,9","2,8"
2822,29.06.2020,"17,6","6,3","0,7"
2823,30.06.2020,"18,3","4,4","7,6"
2824,01.07.2020,"18,6","2,2","22,9"
2825,02.07.2020,"17,6","5,0","0,7"
2826,03.07.2020,"17,6","4,1","0,0"
2827,04.07.2020,"18,9","0,0","0,6"
2828,05.07.2020,"20,7","2,7","0,4"
2829,06.07.2020,"15,6","5,3","3,7"
2830,07.07.2020,"16,1","5,6","1,8"
2831,08.07.2020,"14,6","0,0","4,4"
2832,09.07.2020,"19,0","1,3","0,1"
2833,10.07.2020,"17,3","3,5","0,4"
2834,11.07.2020,"15,4","7,5","0,0"
2835,12.07.2020,"17,2","12,0","0,0"
2836,13.07.2020,"19,4","13,1","0,1"
2837,14.07.2020,"17,2","3,9","2,6"
2838,15.07.2020,"16,9","4,8","0,1"
2839,16.07.2020,"15,8","0,0","2,9"
2840,17.07.2020,"18,2","0,5","0,0"
2841,18.07.2020,"21,6","10,1","0,0"
2842,19.07.2020,"22,6","11,3","1,1"
2843,20.07.2020,"18,5","7,2","0,0"
2844,21.07.2020,"17,5","12,1","0,0"
2845,22.07.2020,"17,8","13,6","0,0"
2846,23.07.2020,"19,9","14,1","0,0"
2847,24.07.2020,"20,3","3,2","0,0"
2848,25.07.2020,"20,5","0,5","8,6"
2849,26.07.2020,"19,7","6,4","0,9"
2850,27.07.2020,"21,3","2,9","0,4"
2851,28.07.2020,"20,5","5,4","0,0"
2852,29.07.2020,"18,9","10,7","0,0"
2853,30.07.2020,"20,9","14,4","0,0"
2854,31.07.2020,"25,8","14,9","0,0"
2855,01.08.2020,"25,8","7,1","0,1"
2856,02.08.2020,"20,9","3,3","0,0"
2857,03.08.2020,"19,0","8,9","0,0"
2858,04.08.2020,"18,4","12,3","0,0"
2859,05.08.2020,"22,0","14,2","0,0"
2860,06.08.2020,"25,0","14,5","0,0"
2861,07.08.2020,"26,8","14,3","0,0"
2862,08.08.2020,"28,3","13,8","0,0"
2863,09.08.2020,"27,3","2,9","0,0"
2864,10.08.2020,"27,2","11,7","0,0"
2865,11.08.2020,"27,0","10,4","8,5"
2866,12.08.2020,"25,2","9,2","0,0"
2867,13.08.2020,"24,5","6,7","8,3"
2868,14.08.2020,"24,5","8,6","0,0"
2869,15.08.2020,"22,1","3,1","2,5"
2870,16.08.2020,"24,0","6,8","0,0"
2871,17.08.2020,"20,7","3,3","9,1"
2872,18.08.2020,"19,9","7,8","0,0"
2873,19.08.2020,"21,8","10,6","0,1"
2874,20.08.2020,"25,5","4,6","0,6"
2875,21.08.2020,"24,7","3,3","6,7"
2876,22.08.2020,"21,5","6,9","0,2"
2877,23.08.2020,"18,4","2,9","2,0"
2878,24.08.2020,"17,8","2,0","0,1"
2879,25.08.2020,"18,6","1,6","0,5"
2880,26.08.2020,"17,9","0,4","0,7"
2881,27.08.2020,"17,8","3,7","0,8"
2882,28.08.2020,"18,1","7,3","0,0"
2883,29.08.2020,"16,7","5,5","0,0"
2884,30.08.2020,"15,9","2,7","4,1"
2885,31.08.2020,"16,4","3,5","0,0"
2886,01.09.2020,"16,0","3,9","0,0"
2887,02.09.2020,"16,6","11,4","0,0"
2888,03.09.2020,"15,1","0,0","6,1"
2889,04.09.2020,"19,2","0,3","8,7"
2890,05.09.2020,"15,2","4,3","0,1"
2891,06.09.2020,"14,1","7,6","0,0"
2892,07.09.2020,"14,8","10,4","0,0"
2893,08.09.2020,"16,2","2,6","0,0"
2894,09.09.2020,"18,0","2,3","0,3"
2895,10.09.2020,"15,8","11,9","0,0"
2896,11.09.2020,"15,8","11,3","0,0"
2897,12.09.2020,"16,4","10,4","0,0"
2898,13.09.2020,"17,2","11,3","0,0"
2899,14.09.2020,"21,4","11,7","0,0"
2900,15.09.2020,"23,2","10,9","0,0"
2901,16.09.2020,"21,4","10,0","0,0"
2902,17.09.2020,"15,8","11,5","0,0"
2903,18.09.2020,"16,4","11,7","0,0"
2904,19.09.2020,"17,4","11,6","0,0"
2905,20.09.2020,"16,9","11,3","0,0"
2906,21.09.2020,"16,9","11,5","0,0"
2907,22.09.2020,"16,9","11,0","0,0"
2908,23.09.2020,"18,6","6,4","1,5"
2909,24.09.2020,"16,4","8,8","3,5"
2910,25.09.2020,"11,9","5,7","3,0"
2911,26.09.2020,"10,7","0,0","33,3"
2912,27.09.2020,"11,9","0,4","0,0"
2913,28.09.2020,"12,1","0,0","1,4"
2914,29.09.2020,"11,8","1,0","6,5"
2915,30.09.2020,"15,2","1,9","0,2"
2916,01.10.2020,"13,6","0,6","3,8"
2917,02.10.2020,"14,3","1,3","0,1"
2918,03.10.2020,"12,8","0,3","11,1"
2919,04.10.2020,"12,2","0,8","0,7"
2920,05.10.2020,"11,9","0,2","3,2"
2921,06.10.2020,"12,9","2,4","6,0"
2922,07.10.2020,"12,4","0,7","3,9"
2923,08.10.2020,"13,5","0,1","3,9"
2924,09.10.2020,"12,5","1,6","0,6"
2925,10.10.2020,"10,4","4,4","1,3"
2926,11.10.2020,"9,8","3,1","0,7"
2927,12.10.2020,"9,7","2,7","2,3"
2928,13.10.2020,"8,8","7,1","0,0"
2929,14.10.2020,"9,1","0,0","0,4"
2930,15.10.2020,"9,3","0,0","0,0"
2931,16.10.2020,"9,4","0,0","0,0"
2932,17.10.2020,"9,4","0,4","0,0"
2933,18.10.2020,"9,5","0,3","0,1"
2934,19.10.2020,"10,2","2,0","0,0"
2935,20.10.2020,"11,3","0,2","5,2"
2936,21.10.2020,"15,6","2,1","1,8"
2937,22.10.2020,"16,3","0,6","3,3"
2938,23.10.2020,"14,0","0,8","4,2"
2939,24.10.2020,"14,0","0,1","0,0"
2940,25.10.2020,"13,2","0,0","5,2"
2941,26.10.2020,"11,1","1,0","0,2"
2942,27.10.2020,"11,1","0,8","0,5"
2943,28.10.2020,"12,6","3,2","2,8"
2944,29.10.2020,"10,8","2,9","9,2"
2945,30.10.2020,"14,4","0,0","0,1"
2946,31.10.2020,"14,5","5,2","1,5"
2947,01.11.2020,"15,3","0,2","1,6"
2948,02.11.2020,"17,4","0,0","2,7"
2949,03.11.2020,"10,5","6,0","0,0"
2950,04.11.2020,"6,9","8,2","0,0"
2951,05.11.2020,"5,3","8,0","0,0"
2952,06.11.2020,"7,2","8,4","0,0"
2953,07.11.2020,"10,5","7,9","0,0"
2954,08.11.2020,"11,4","4,3","0,7"
2955,09.11.2020,"12,6","2,2","0,3"
2956,10.11.2020,"11,6","8,1","0,4"
2957,11.11.2020,"10,8","1,9","0,0"
2958,12.11.2020,"10,8","1,3","0,3"
2959,13.11.2020,"10,2","3,3","0,0"
2960,14.11.2020,"14,0","5,5","0,0"
2961,15.11.2020,"13,6","2,8","3,4"
2962,16.11.2020,"10,8","1,1","0,8"
2963,17.11.2020,"11,8","0,0","0,0"
2964,18.11.2020,"12,7","8,1","0,2"
2965,19.11.2020,"9,2","0,0","2,7"
2966,20.11.2020,"5,6","2,5","0,0"
2967,21.11.2020,"6,8","0,2","0,0"
2968,22.11.2020,"9,2","0,0","0,7"
2969,23.11.2020,"7,5","7,3","0,0"
2970,24.11.2020,"6,5","6,7","0,0"
2971,25.11.2020,"7,1","5,8","0,0"
2972,26.11.2020,"6,7","0,5","0,0"
2973,27.11.2020,"3,6","7,3","0,0"
2974,28.11.2020,"4,2","6,2","0,0"
2975,29.11.2020,"1,4","5,4","0,0"
2976,30.11.2020,"0,9","0,3","10,8"
2977,01.12.2020,"6,3","0,0","6,0"
2978,02.12.2020,"4,8","0,0","1,9"
2979,03.12.2020,"4,3","0,0","2,9"
2980,04.12.2020,"6,0","1,7","0,0"
2981,05.12.2020,"4,6","6,0","0,0"
2982,06.12.2020,"3,3","0,0","3,7"
2983,07.12.2020,"3,9","0,0","5,2"
2984,08.12.2020,"4,1","0,0","0,2"
2985,09.12.2020,"2,5","4,3","0,0"
2986,10.12.2020,"0,7","3,0","0,0"
2987,11.12.2020,"3,3","0,0","0,4"
2988,12.12.2020,"6,5","0,0","1,6"
2989,13.12.2020,"7,6","0,8","0,5"
2990,14.12.2020,"8,2","0,1","4,3"
2991,15.12.2020,"8,2","0,0","4,9"
2992,16.12.2020,"8,4","4,0","0,0"
2993,17.12.2020,"9,6","2,2","1,5"
2994,18.12.2020,"7,4","7,1","0,0"
2995,19.12.2020,"9,7","4,7","0,0"
2996,20.12.2020,"9,7","0,7","0,0"
2997,21.12.2020,"7,6","0,0","6,1"
2998,22.12.2020,"13,1","1,0","5,7"
2999,23.12.2020,"11,5","0,0","7,0"
3000,24.12.2020,"6,4","0,0","1,0"
3001,25.12.2020,"3,6","3,4","0,0"
3002,26.12.2020,"4,0","2,3","0,0"
3003,27.12.2020,"4,9","0,0","9,3"
3004,28.12.2020,"4,4","2,5","0,6"
3005,29.12.2020,"2,9","0,1","0,0"
3006,30.12.2020,"4,2","0,0","3,4"
3007,31.12.2020,3,0,"2,4"
